ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,rent_lag1,rent_lag1_lower,rent_lag1_upper,rent_lag3,rent_lag3_lower,rent_lag3_upper,unemployment_rate,unemployment_rate_lower,unemployment_rate_upper,yearly,yearly_lower,yearly_upper,zorf_growth_pct,zorf_growth_pct_lower,zorf_growth_pct_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-07-31,1289.9666098001221,1727.536817358677,1992.3665784256864,1289.9666098001221,1289.9666098001221,563.9919379735761,563.9919379735761,563.9919379735761,563.5115389926472,563.5115389926472,563.5115389926472,2187.8771500757916,2187.8771500757916,2187.8771500757916,-811.036346447572,-811.036346447572,-811.036346447572,-813.3292646355723,-813.3292646355723,-813.3292646355723,0.48039898092895456,0.48039898092895456,0.48039898092895456,0.0,0.0,0.0,0.0,0.0,0.0,1853.9585477736982
2024-08-31,1291.6770762630342,1742.7638656307495,2010.8974308854918,1291.6770762630342,1291.6770762630342,583.4026058860532,583.4026058860532,583.4026058860532,571.3432357116696,571.3432357116696,571.3432357116696,2200.3221547943617,2200.3221547943617,2200.3221547943617,-815.6496544471197,-815.6496544471197,-815.6496544471197,-813.3292646355723,-813.3292646355723,-813.3292646355723,12.059370174383483,12.059370174383483,12.059370174383483,0.0,0.0,0.0,0.0,0.0,0.0,1875.0796821490874
2024-09-30,1293.3323663884332,1756.3102228769283,2026.549932336032,1293.3323663884332,1293.3323663884332,595.974788017611,595.974788017611,595.974788017611,579.2194804084523,579.2194804084523,579.2194804084523,2212.8379487446036,2212.8379487446036,2212.8379487446036,-820.2892037005788,-820.2892037005788,-820.2892037005788,-813.3292646355723,-813.3292646355723,-813.3292646355723,16.7553076091586,16.7553076091586,16.7553076091586,0.0,0.0,0.0,0.0,0.0,0.0,1889.3071544060442
2024-10-31,1295.0428328513453,1771.8385009984304,2037.2334565210103,1295.0428328513453,1295.0428328513453,606.3594293340678,606.3594293340678,606.3594293340678,587.1405264792118,587.1405264792118,587.1405264792118,2225.4249345872977,2225.4249345872977,2225.4249345872977,-824.9551434725137,-824.9551434725137,-824.9551434725137,-813.3292646355723,-813.3292646355723,-813.3292646355723,19.218902854856136,19.218902854856136,19.218902854856136,0.0,0.0,0.0,0.0,0.0,0.0,1901.4022621854133
2024-11-30,1296.6981229767443,1782.0140282376885,2048.0248711208574,1296.6981229767443,1296.6981229767443,615.9926746445385,615.9926746445385,615.9926746445385,595.1066287615246,595.1066287615246,595.1066287615246,2238.083517273626,2238.083517273626,2238.083517273626,-829.6476238765293,-829.6476238765293,-829.6476238765293,-813.3292646355723,-813.3292646355723,-813.3292646355723,20.886045883013995,20.886045883013995,20.886045883013995,0.0,0.0,0.0,0.0,0.0,0.0,1912.6907976212829
2024-12-31,1298.4085894396565,1794.6291481233068,2060.399148347531,1298.4085894396565,1298.4085894396565,627.3545925270556,627.3545925270556,627.3545925270556,603.118043542525,603.118043542525,603.118043542525,2250.8141040581995,2250.8141040581995,2250.8141040581995,-834.366795880102,-834.366795880102,-834.366795880102,-813.3292646355723,-813.3292646355723,-813.3292646355723,24.236548984530565,24.236548984530565,24.236548984530565,0.0,0.0,0.0,0.0,0.0,0.0,1925.7631819667122
2025-01-31,1300.1190559025686,1753.7792231000592,2024.8615216597188,1300.1190559025686,1300.1190559025686,590.1431033350912,590.1431033350912,590.1431033350912,611.175028567151,611.175028567151,611.175028567151,2263.617104512159,2263.617104512159,2263.617104512159,-839.1128113094358,-839.1128113094358,-839.1128113094358,-813.3292646355723,-813.3292646355723,-813.3292646355723,-21.03192523205985,-21.03192523205985,-21.03192523205985,0.0,0.0,0.0,0.0,0.0,0.0,1890.2621592376597
2025-02-28,1301.6639933529411,1773.4295790447866,2036.6586544206684,1301.6639933529411,1301.6639933529411,603.6969038654925,603.6969038654925,603.6969038654925,619.2778430464366,619.2778430464366,619.2778430464366,2276.4929305363557,2276.4929305363557,2276.4929305363557,-843.8858228543468,-843.8858228543468,-843.8858228543468,-813.3292646355723,-813.3292646355723,-813.3292646355723,-15.580939180944094,-15.580939180944094,-15.580939180944094,0.0,0.0,0.0,0.0,0.0,0.0,1905.3608972184336
2025-03-31,1303.3744598158532,1778.4569367116535,2039.8715961855235,1303.3744598158532,1303.3744598158532,607.7778926804765,607.7778926804765,607.7778926804765,627.4267476658495,627.4267476658495,627.4267476658495,2289.4419963745977,2289.4419963745977,2289.4419963745977,-848.685984073176,-848.685984073176,-848.685984073176,-813.3292646355723,-813.3292646355723,-813.3292646355723,-19.648854985372974,-19.648854985372974,-19.648854985372974,0.0,0.0,0.0,0.0,0.0,0.0,1911.1523524963297
2025-04-30,1305.0297499412522,1789.20679665973,2053.3856274309983,1305.0297499412522,1305.0297499412522,618.1628674475205,618.1628674475205,618.1628674475205,635.6220045936793,635.6220045936793,635.6220045936793,2302.4647186269817,2302.4647186269817,2302.4647186269817,-853.5134493977303,-853.5134493977303,-853.5134493977303,-813.3292646355723,-813.3292646355723,-813.3292646355723,-17.459137146158824,-17.459137146158824,-17.459137146158824,0.0,0.0,0.0,0.0,0.0,0.0,1923.1926173887728
2025-05-31,1306.7402164041641,1803.5753966393568,2071.867652418867,1306.7402164041641,1306.7402164041641,630.0623447143589,630.0623447143589,630.0623447143589,643.8638774894732,643.8638774894732,643.8638774894732,2315.561516263294,2315.561516263294,2315.561516263294,-858.3683741382487,-858.3683741382487,-858.3683741382487,-813.3292646355723,-813.3292646355723,-813.3292646355723,-13.801532775114323,-13.801532775114323,-13.801532775114323,0.0,0.0,0.0,0.0,0.0,0.0,1936.802561118523
2025-06-30,1308.3955065295631,1816.8211723360048,2080.5129641653575,1308.3955065295631,1308.3955065295631,644.1546457396166,644.1546457396166,644.1546457396166,652.152631512516,652.152631512516,652.152631512516,2328.7328106364894,2328.7328106364894,2328.7328106364894,-863.2509144884012,-863.2509144884012,-863.2509144884012,-813.3292646355723,-813.3292646355723,-813.3292646355723,-7.997985772899346,-7.997985772899346,-7.997985772899346,0.0,0.0,0.0,0.0,0.0,0.0,1952.5501522691798
2025-07-31,1310.1059729924755,1835.4253611238823,2097.313855291016,1310.1059729924755,1310.1059729924755,660.92121097609,660.92121097609,660.92121097609,660.4885333303628,660.4885333303628,660.4885333303628,2341.979025496248,2341.979025496248,2341.979025496248,-868.1612275303133,-868.1612275303133,-868.1612275303133,-813.3292646355723,-813.3292646355723,-813.3292646355723,0.43267764572725165,0.43267764572725165,0.43267764572725165,0.0,0.0,0.0,0.0,0.0,0.0,1971.0271839685656
2025-08-31,1311.8164394553876,1848.9791446962588,2124.638068087472,1311.8164394553876,1311.8164394553876,680.881386513276,680.881386513276,680.881386513276,668.8718511274174,668.8718511274174,668.8718511274174,2355.300587002608,2355.300587002608,2355.300587002608,-873.0994712396185,-873.0994712396185,-873.0994712396185,-813.3292646355723,-813.3292646355723,-813.3292646355723,12.009535385858472,12.009535385858472,12.009535385858472,0.0,0.0,0.0,0.0,0.0,0.0,1992.6978259686634
2025-09-30,1313.4717295807866,1865.2480410758096,2140.1659300108163,1313.4717295807866,1313.4717295807866,693.9993447605059,693.9993447605059,693.9993447605059,677.3028546135597,677.3028546135597,677.3028546135597,2368.6979237396745,2368.6979237396745,2368.6979237396745,-878.0658044905425,-878.0658044905425,-878.0658044905425,-813.3292646355723,-813.3292646355723,-813.3292646355723,16.69649014694608,16.69649014694608,16.69649014694608,0.0,0.0,0.0,0.0,0.0,0.0,2007.4710743412925
2025-10-31,1315.1821960436987,1885.1716134009612,2148.0407496506728,1315.1821960436987,1315.1821960436987,705.0665415365262,705.0665415365262,705.0665415365262,685.7818150328249,685.7818150328249,685.7818150328249,2382.1714667294104,2382.1714667294104,2382.1714667294104,-883.0603870610134,-883.0603870610134,-883.0603870610134,-813.3292646355723,-813.3292646355723,-813.3292646355723,19.28472650370128,19.28472650370128,19.28472650370128,0.0,0.0,0.0,0.0,0.0,0.0,2020.2487375802248
2025-11-30,1316.8374861690977,1901.384703570578,2165.4978352145713,1316.8374861690977,1316.8374861690977,715.2413902501139,715.2413902501139,715.2413902501139,694.3090051721289,694.3090051721289,694.3090051721289,2395.7216494455038,2395.7216494455038,2395.7216494455038,-888.0833796378024,-888.0833796378024,-888.0833796378024,-813.3292646355723,-813.3292646355723,-813.3292646355723,20.932385077985046,20.932385077985046,20.932385077985046,0.0,0.0,0.0,0.0,0.0,0.0,2032.0788764192116
2025-12-31,1318.54795263201,1915.914931687207,2182.6393980071716,1318.54795263201,1318.54795263201,726.9225005006627,726.9225005006627,726.9225005006627,702.884699370043,702.884699370043,702.884699370043,2409.3489078273087,2409.3489078273087,2409.3489078273087,-893.1349438216934,-893.1349438216934,-893.1349438216934,-813.3292646355723,-813.3292646355723,-813.3292646355723,24.037801130619645,24.037801130619645,24.037801130619645,0.0,0.0,0.0,0.0,0.0,0.0,2045.470453132673
2026-01-31,1320.2584190949221,1876.3925166452893,2140.134160952358,1320.2518203394075,1320.2786287389667,690.8079388325773,690.8079388325773,690.8079388325773,711.5091735256228,711.5091735256228,711.5091735256228,2423.0536802938773,2423.0536802938773,2423.0536802938773,-898.2152421326821,-898.2152421326821,-898.2152421326821,-813.3292646355723,-813.3292646355723,-813.3292646355723,-20.701234693045517,-20.701234693045517,-20.701234693045517,0.0,0.0,0.0,0.0,0.0,0.0,2011.0663579274994
2026-02-28,1321.8033565452945,1896.8386175936505,2155.370421775389,1321.649505341377,1322.0342066654753,704.6876597082028,704.6876597082028,704.6876597082028,720.1827051072825,720.1827051072825,720.1827051072825,2436.8364077580595,2436.8364077580595,2436.8364077580595,-903.3244380152049,-903.3244380152049,-903.3244380152049,-813.3292646355723,-813.3292646355723,-813.3292646355723,-15.495045399079672,-15.495045399079672,-15.495045399079672,0.0,0.0,0.0,0.0,0.0,0.0,2026.4910162534973
2026-03-31,1323.5138230082066,1899.4832741293883,2168.2091689393997,1323.1345891779674,1324.0800472884932,709.2759286229617,709.2759286229617,709.2759286229617,728.9055731617215,728.9055731617215,728.9055731617215,2450.6975336406904,2450.6975336406904,2450.6975336406904,-908.4626958433969,-908.4626958433969,-908.4626958433969,-813.3292646355723,-813.3292646355723,-813.3292646355723,-19.62964453875975,-19.62964453875975,-19.62964453875975,0.0,0.0,0.0,0.0,0.0,0.0,2032.7897516311682
2026-04-30,1325.1691131336056,1917.2179486355456,2174.8546823955257,1324.418469128243,1326.183817423749,720.0428636484033,720.0428636484033,720.0428636484033,737.6780583229046,737.6780583229046,737.6780583229046,2464.637503884857,2464.637503884857,2464.637503884857,-913.6301809263799,-913.6301809263799,-913.6301809263799,-813.3292646355723,-813.3292646355723,-813.3292646355723,-17.635194674501232,-17.635194674501232,-17.635194674501232,0.0,0.0,0.0,0.0,0.0,0.0,2045.211976782009
2026-05-31,1326.8795795965177,1922.490550136583,2182.5285071193925,1325.6895668344455,1328.3289715420244,732.6795446671276,732.6795446671276,732.6795446671276,746.5004428210864,746.5004428210864,746.5004428210864,2478.6567669702404,2478.6567669702404,2478.6567669702404,-918.8270595135817,-918.8270595135817,-918.8270595135817,-813.3292646355723,-813.3292646355723,-813.3292646355723,-13.820898153958737,-13.820898153958737,-13.820898153958737,0.0,0.0,0.0,0.0,0.0,0.0,2059.5591242636456
2026-06-30,1328.5348697219167,1941.292631070531,2210.746169242416,1326.879116897273,1330.4056427229777,747.3011807504648,747.3011807504648,747.3011807504648,755.3730104918953,755.3730104918953,755.3730104918953,2492.7557739275517,2492.7557739275517,2492.7557739275517,-924.053498800084,-924.053498800084,-924.053498800084,-813.3292646355723,-813.3292646355723,-813.3292646355723,-8.071829741430628,-8.071829741430628,-8.071829741430628,0.0,0.0,0.0,0.0,0.0,0.0,2075.8360504723814
2026-07-31,1330.245336184829,1969.3612959889222,2224.805815009198,1327.9230374996182,1332.7686879221346,764.6822518344945,764.6822518344945,764.6822518344945,764.2960467854632,764.2960467854632,764.2960467854632,2506.9349783530365,2506.9349783530365,2506.9349783530365,-929.3096669320013,-929.3096669320013,-929.3096669320013,-813.3292646355723,-813.3292646355723,-813.3292646355723,0.3862050490312614,0.3862050490312614,0.3862050490312614,0.0,0.0,0.0,0.0,0.0,0.0,2094.9275880193236
2026-08-31,1331.9558026477412,1984.0956017070498,2250.3671314771045,1329.0656113658058,1335.2808395168033,785.2283282833343,785.2283282833343,785.2283282833343,773.2698387756078,773.2698387756078,773.2698387756078,2521.194836423071,2521.194836423071,2521.194836423071,-934.5957330118912,-934.5957330118912,-934.5957330118912,-813.3292646355723,-813.3292646355723,-813.3292646355723,11.95848950772639,11.95848950772639,11.95848950772639,0.0,0.0,0.0,0.0,0.0,0.0,2117.1841309310757
2026-09-30,1333.6110927731402,1995.1419475891587,2260.4612988504587,1330.086587213786,1337.6222245374497,798.9328527803325,798.9328527803325,798.9328527803325,782.2946751690716,782.2946751690716,782.2946751690716,2535.535806908838,2535.535806908838,2535.535806908838,-939.9118671041942,-939.9118671041942,-939.9118671041942,-813.3292646355723,-813.3292646355723,-813.3292646355723,16.63817761126083,16.63817761126083,16.63817761126083,0.0,0.0,0.0,0.0,0.0,0.0,2132.5439455534724
2026-10-31,1335.3215592360523,2008.5565860806971,2284.887394221331,1331.0943725550767,1339.9069134736283,810.7213244589542,810.7213244589542,810.7213244589542,791.3708463148072,791.3708463148072,791.3708463148072,2549.9583511910846,2549.9583511910846,2549.9583511910846,-945.2582402407054,-945.2582402407054,-945.2582402407054,-813.3292646355723,-813.3292646355723,-813.3292646355723,19.350478144147157,19.350478144147157,19.350478144147157,0.0,0.0,0.0,0.0,0.0,0.0,2146.0428836950064
2026-11-30,1336.9768493614513,2024.5935130791627,2289.5580041230664,1332.0033231814587,1342.3274573336262,821.4730416301354,821.4730416301354,821.4730416301354,800.4986442133206,800.4986442133206,800.4986442133206,2564.4629332749696,2564.4629332749696,2564.4629332749696,-950.6350244260768,-950.6350244260768,-950.6350244260768,-813.3292646355723,-813.3292646355723,-813.3292646355723,20.97439741681469,20.97439741681469,20.97439741681469,0.0,0.0,0.0,0.0,0.0,0.0,2158.4498909915865
2026-12-31,1338.6873158243634,2044.9580725968683,2307.3887171339798,1332.8916121512368,1344.7247136524918,833.5123231814995,833.5123231814995,833.5123231814995,809.6783625260653,809.6783625260653,809.6783625260653,2579.0500198049886,2579.0500198049886,2579.0500198049886,-956.0423926433511,-956.0423926433511,-956.0423926433511,-813.3292646355723,-813.3292646355723,-813.3292646355723,23.833960655434208,23.833960655434208,23.833960655434208,0.0,0.0,0.0,0.0,0.0,0.0,2172.199639005863
2027-01-31,1340.3977822872757,2002.1594947449576,2271.5365518954777,1333.7958935280828,1347.1743825649091,798.5540270313109,798.5540270313109,798.5540270313109,818.9102965848862,818.9102965848862,818.9102965848862,2593.7200800799856,2593.7200800799856,2593.7200800799856,-961.4805188595273,-961.4805188595273,-961.4805188595273,-813.3292646355723,-813.3292646355723,-813.3292646355723,-20.35626955357524,-20.35626955357524,-20.35626955357524,0.0,0.0,0.0,0.0,0.0,0.0,2138.9518093185866
2027-02-28,1341.942719737648,2020.9457061678104,2282.7391142538095,1334.5456997173892,1349.3745886003442,812.7806659518608,812.7806659518608,812.7806659518608,828.1947434015287,828.1947434015287,828.1947434015287,2608.4735860682576,2608.4735860682576,2608.4735860682576,-966.9495780311569,-966.9495780311569,-966.9495780311569,-813.3292646355723,-813.3292646355723,-813.3292646355723,-15.414077449667994,-15.414077449667994,-15.414077449667994,0.0,0.0,0.0,0.0,0.0,0.0,2154.723385689509
2027-03-31,1343.6531862005602,2029.656279229898,2283.363328721155,1335.3235542298062,1352.1494554236226,817.9180716443268,817.9180716443268,817.9180716443268,837.5320016771866,837.5320016771866,837.5320016771866,2623.311012422731,2623.311012422731,2623.311012422731,-972.4497461099722,-972.4497461099722,-972.4497461099722,-813.3292646355723,-813.3292646355723,-813.3292646355723,-19.613930032859784,-19.613930032859784,-19.613930032859784,0.0,0.0,0.0,0.0,0.0,0.0,2161.571257844887
2027-04-30,1345.3084763259592,2041.5896311378076,2302.5195157461985,1336.040692151189,1354.6779879526894,829.1106335649682,829.1106335649682,829.1106335649682,846.9223718121162,846.9223718121162,846.9223718121162,2638.2328364962386,2638.2328364962386,2638.2328364962386,-977.9812000485502,-977.9812000485502,-977.9812000485502,-813.3292646355723,-813.3292646355723,-813.3292646355723,-17.811738247148032,-17.811738247148032,-17.811738247148032,0.0,0.0,0.0,0.0,0.0,0.0,2174.4191098909273
2027-05-31,1347.0189427888715,2057.892093327255,2323.9059355060153,1336.8876446133495,1357.6206235356078,842.5278927806231,842.5278927806231,842.5278927806231,856.366155915301,856.366155915301,856.366155915301,2653.239538356874,2653.239538356874,2653.239538356874,-983.5441178060008,-983.5441178060008,-983.5441178060008,-813.3292646355723,-813.3292646355723,-813.3292646355723,-13.838263134677943,-13.838263134677943,-13.838263134677943,0.0,0.0,0.0,0.0,0.0,0.0,2189.5468355694948
2027-06-30,1348.6742329142703,2068.0559311381626,2339.1242955326065,1337.5104456355784,1360.2774780284992,857.71926163891,857.71926163891,857.71926163891,865.8636578141671,865.8636578141671,865.8636578141671,2668.3316008034353,2668.3316008034353,2668.3316008034353,-989.138678353696,-989.138678353696,-989.138678353696,-813.3292646355723,-813.3292646355723,-813.3292646355723,-8.144396175257135,-8.144396175257135,-8.144396175257135,0.0,0.0,0.0,0.0,0.0,0.0,2206.39349455318
2027-07-31,1350.3846993771826,2096.1818407559945,2358.766352517788,1338.376892985937,1363.2132796360588,875.7561148410567,875.7561148410567,875.7561148410567,875.4151830643632,875.4151830643632,875.4151830643632,2683.5095093809614,2683.5095093809614,2683.5095093809614,-994.7650616810259,-994.7650616810259,-994.7650616810259,-813.3292646355723,-813.3292646355723,-813.3292646355723,0.34093177669363733,0.34093177669363733,0.34093177669363733,0.0,0.0,0.0,0.0,0.0,0.0,2226.1408142182395
2027-08-31,1352.0951658400945,2105.2815504156138,2382.4555066815997,1339.236518506546,1365.8784629705394,896.927241287068,896.927241287068,896.927241287068,885.021038959589,885.021038959589,885.021038959589,2698.7737523963506,2698.7737523963506,2698.7737523963506,-1000.4234488011895,-1000.4234488011895,-1000.4234488011895,-813.3292646355723,-813.3292646355723,-813.3292646355723,11.906202327478928,11.906202327478928,11.906202327478928,0.0,0.0,0.0,0.0,0.0,0.0,2249.0224071271623
2027-09-30,1353.7504559654935,2135.921123161309,2396.6786071206348,1339.8816295145605,1368.7255034470106,911.2619073844796,911.2619073844796,911.2619073844796,894.6815345414803,894.6815345414803,894.6815345414803,2714.1248209340715,2714.1248209340715,2714.1248209340715,-1006.1140217570191,-1006.1140217570191,-1006.1140217570191,-813.3292646355723,-813.3292646355723,-813.3292646355723,16.580372842999243,16.580372842999243,16.580372842999243,0.0,0.0,0.0,0.0,0.0,0.0,2265.0123633499734
2027-10-31,1355.4609224284056,2149.2738535774542,2416.7305368987654,1340.4273997008518,1371.6305727698184,923.8130366007036,923.8130366007036,923.8130366007036,904.3969806095519,904.3969806095519,904.3969806095519,2729.563208871961,2729.563208871961,2729.563208871961,-1011.8369636268367,-1011.8369636268367,-1011.8369636268367,-813.3292646355723,-813.3292646355723,-813.3292646355723,19.416055991151815,19.416055991151815,19.416055991151815,0.0,0.0,0.0,0.0,0.0,0.0,2279.2739590291094
2027-11-30,1357.1162125538046,2159.8076794852796,2423.6797463717417,1340.7880461284487,1374.3858452711,935.1797564004604,935.1797564004604,935.1797564004604,914.1676897311978,914.1676897311978,914.1676897311978,2745.0894128971136,2745.0894128971136,2745.0894128971136,-1017.5924585303435,-1017.5924585303435,-1017.5924585303435,-813.3292646355723,-813.3292646355723,-813.3292646355723,21.012066669262563,21.012066669262563,21.012066669262563,0.0,0.0,0.0,0.0,0.0,0.0,2292.295968954265
2027-12-31,1358.826679016717,2171.8051522954897,2440.0435059581127,1341.252199366535,1377.3933375156953,947.6194047670298,947.6194047670298,947.6194047670298,923.9939762517481,923.9939762517481,923.9939762517481,2760.703932521864,2760.703932521864,2760.703932521864,-1023.3806916345436,-1023.3806916345436,-1023.3806916345436,-813.3292646355723,-813.3292646355723,-813.3292646355723,23.625428515281683,23.625428515281683,23.625428515281683,0.0,0.0,0.0,0.0,0.0,0.0,2306.446083783747
